image_id, phrase1, phrase2, entity_id
3351111378, a beach wave, the wave, EN#111837
4738942164, A group of people, a large gathering, EN#197391
4738942164, A girl, The woman, EN#197390
4738942164, A girl, Woman, EN#197390
4738942164, a group of people, a large gathering, EN#197391
4738942164, a large crowd of people, a large gathering, EN#197391
534875358, A woman, the girl, EN#234210
534875358, A woman, a girl, EN#234210
534875358, a brown plastic bag, a brown bag, EN#234212
534875358, the girl, A blond woman, EN#234210
534875358, the girl, A woman, EN#234210
534875358, A blond woman, a girl, EN#234210
7036494665, a woman, A girl, EN#264498
7036494665, a table, a green tablecloth, EN#264503
458761952, an ice cream cone, her waffle cone, EN#180685
458761952, a ice cream cone, her waffle cone, EN#180685
4706432787, A man, a person, EN#193354
4706432787, a large group, A crowd of jubilant people, EN#193353
4706432787, a person, a man, EN#193354
2686432878, a young girl, A woman, EN#66103
2686432878, A happy bespectacled young white girl, A woman, EN#66103
2686432878, A happy bespectacled young white girl, Young lady, EN#66103
2686432878, A woman, A female, EN#66103
6857646118, A group of five firefighters, Firefighters, EN#259576
2524084967, A cyclist, A male, EN#55142
2524084967, A cyclist, A trick cyclist, EN#55142
2524084967, A man, A male, EN#55142
2524084967, The man, A male, EN#55142
2524084967, A male, A trick cyclist, EN#55142
5721495953, A blond girl, A woman, EN#241662
5721495953, A blond girl, A blond woman, EN#241662
5721495953, a drink, an object, EN#241668
5721495953, a drink, object, EN#241668
5721495953, A woman, A girl, EN#241662
5721495953, A woman, a girl, EN#241662
5721495953, A girl, A blond woman, EN#241662
5721495953, A blond woman, a girl, EN#241662
3224407844, Three girls, A group of woman, EN#102445
3816107544, a large white container, a tub, EN#143766
3816107544, car, A decorated car, EN#143765
309430053, crystal clear ocean water, the ocean, EN#93185
7503647902, A driver, a dune buggy racer, EN#270657
2434694631, Women, A woman, EN#49221
2434694631, A woman, a female, EN#49221
2434694631, a female, A woman, EN#49221
3523972229, A young man, the skateboarder, EN#124699
3523972229, A young man, Skateboarder, EN#124699
3523972229, A young man, A skateboarder, EN#124699
2221818690, A person, A man, EN#35022
2221818690, A person, Man, EN#35022
4863363662, A group of people, People, EN#212570
4863363662, A group of people, A group, EN#212570
4863363662, People, A group, EN#212570
4863363662, A group, People, EN#212570
3594822096, a bike, a mountain bike, EN#130236
3594822096, a mountain bike, his bike, EN#130236
4443309552, a city street, the street, EN#168727
4443309552, a city street, a street, EN#168727
4443309552, the street, the sidewalk, EN#168727
4443309552, the sidewalk, a street, EN#168727
6869199530, A woman, Girl, EN#259865
6869199530, A woman, A girl, EN#259865
6869199530, A woman, A female, EN#259865
6869199530, Girl, The woman, EN#259865
6869199530, A girl, The woman, EN#259865
6869199530, A female, The woman, EN#259865
2722957422, children, Kids, EN#68638
2722957422, Kids, The children, EN#68638
6681702227, A woman, A female, EN#256836
6681702227, A female, A woman, EN#256836
6681702227, A female, Woman, EN#256836
3401548798, Little boy, A boy, EN#115730
3401548798, a green sled, a green sledge, EN#115731
3401548798, A boy, A little boy, EN#115730
3401548798, a green sledge, a green sled, EN#115731
3401548798, a green sledge, a saucer, EN#115731
5403972062, A bunch of kids, young children, EN#235588
5403972062, a girl, young children, EN#235588
6944520638, a man, an old man, EN#262157
6944520638, a pile of bagged bread, bread, EN#262156
6944520638, a pile of bagged bread, Bread, EN#262156
6944520638, an old man, man, EN#262157
6944520638, an old man, a man, EN#262157
1559709077, a bike wheel, the bike tire, EN#16320
3714750159, A girl, A woman, EN#138927
2258277193, Some people, Three people, EN#37376
375955411, A person, A man, EN#141553
3780240908, Two men, The two young boy, EN#142352
3780240908, Two young men, The two young boy, EN#142352
3780240908, Two yong men, The two young boy, EN#142352
3094568845, A super car, black car, EN#93203
3094568845, A super car, car, EN#93203
3208777442, Family, Four people, EN#101254
3493479159, A racer, motorcyclist, EN#122364
3493479159, A racer, A motorcyclist, EN#122364
3493479159, A person, A man, EN#122364
3493479159, motorcyclist, A man, EN#122364
3493479159, A man, A motorcyclist, EN#122364
3639428663, The man, another man, EN#133413
3639428663, man, another man, EN#133413
3175665365, one hand, one arm, EN#98404
3175665365, a red jacket, a red sweatshirt, EN#98405
3382303178, A boy, A man, EN#114450
3382303178, A man, A male, EN#114450
3382303178, A man, A skateboarder, EN#114450
3179498084, one girl, A Caucasian woman, EN#98855
318667317, A man, a homeless person, EN#99503
4942974885, her pink Cadillac, poodle drive miniature pink cadillac, EN#221452
4942974885, her dog, black dog, EN#221455
4942974885, Girl, A child, EN#221451
3687995245, A long-haired woman, The girl, EN#136845
3687995245, A woman, The girl, EN#136845
3687995245, The girl, A woman, EN#136845
3687995245, The girl, Woman, EN#136845
8235903055, a crowd of people, a crowd, EN#280676
8235903055, a crowd, crowd of people, EN#280676
4647056741, women, a woman, EN#186354
4647056741, man, a person, EN#186355
4647056741, women, woman, EN#186354
4647056741, A man, a person, EN#186355
4647056741, a person, A man, EN#186355
2191522758, Two girls, Two sisters, EN#33155
529821195, A construction worker, A worker, EN#233149
529821195, A worker, A construction worker, EN#233149
529821195, A worker, The construction worker, EN#233149
3662871327, woman, a girl, EN#135016
4115814951, Many children, Some kids, EN#156141
475317104, A teenage girl, a woman, EN#198864
475317104, A girl, a woman, EN#198864
475317104, a woman, A girl, EN#198864
300175582, A young man, A pale boy, EN#86525
300175582, A one armed man, A man, EN#86525
300175582, A one armed man, A pale boy, EN#86525
300175582, A man, A pale boy, EN#86525
3108197858, Little kids, A group of kids, EN#94160
501650847, a deflated soccer ball, a soccer ball, EN#227019
86289696, Two young men, Two males, EN#282225
86289696, Two males, Two young men, EN#282225
2229571601, another man, a man, EN#35503
2229571601, another man, A man, EN#35503
3722809335, a dark cap, fedora, EN#139663
3733747387, An older man, A tribal man, EN#140394
3733747387, feathers, his indian headdress, EN#140395
3733747387, A Tribe Warrior, A tribal man, EN#140394
6482211705, A young stylist, A lady, EN#254834
6482211705, a customers hair, another woman 's hair, EN#254835
6482211705, A lady, A fashionable woman, EN#254834
6864033895, An overweight woman, A woman, EN#259691
6864033895, denim jacket, a jean jacket, EN#259693
5304700808, the top of a small hill, a small dirt hill, EN#233283
5304700808, The little boy, A boy, EN#233282
4719570319, Two men, a man, EN#195048
4719570319, Two men, A man, EN#195048
4719570319, a man, two men, EN#195048
4719570319, two men, A man, EN#195048
3286620180, orange t-shirts, red, EN#107058
6005939764, A black man, Foreign man, EN#246530
6005939764, A black man, A boy, EN#246530
6005939764, Foreign man, A boy, EN#246530
6005939764, A boy, A man, EN#246530
6005939764, A male dancer, A man, EN#246530
5243039266, "A young , female crosscountry skier", A woman, EN#231989
5243039266, A skier, A person, EN#231989
2375770917, a large amount of shopping carts, multiple shopping carts, EN#44995
3497236690, Man, A person, EN#122673
3497236690, A man, A person, EN#122673
3288203502, Redheaded woman, A girl, EN#107166
3288203502, Redheaded woman, Girl, EN#107166
3527325633, Two boxers, Two male UFC fighters, EN#125017
3388569156, A man, a person, EN#114746
3483140026, a hard hat, white hat, EN#121634
3483140026, A man, A person, EN#121633
3483140026, white hat, a hard hat, EN#121634
3483140026, A person, A man, EN#121633
6656520757, An old chinese man, An older man, EN#256580
3423678845, A small child, a toddler, EN#117142
3423678845, a pink ball of yarn, a pink piece of yarn, EN#117143
3423678845, A small child, A baby, EN#117142
3423678845, a toddler, A child, EN#117142
3423678845, a toddler, A baby, EN#117142
3423678845, a toddler, An Asian child, EN#117142
3423678845, A child, A baby, EN#117142
3423678845, A baby, An Asian child, EN#117142
6524188417, The woman, A girl, EN#255231
6524188417, A woman, A girl, EN#255231
4965840286, his father, the dad, EN#223991
4965840286, a motorcycle, a mini blue motorcycle, EN#223990
5222250994, One lone skier, A young skier, EN#231392
5222250994, One lone skier, An individual, EN#231392
291609418, colorful costumes, costumes, EN#81185
291609418, Several children, a group of children, EN#81182
291609418, an iMac monitor, an iMac, EN#81183
291609418, Children, a group of children, EN#81182
291609418, a iMac monitor, an iMac, EN#81183
291609418, Children, Kids, EN#81182
291609418, a group of children, Children, EN#81182
3309352883, A group of people, People, EN#108440
4732026053, the sidewalk, the street, EN#196602
4732026053, 4 members of a band, four men, EN#196601
4732026053, 4 members of a band, Four men, EN#196601
4732026053, a sidewalk, the street, EN#196602
4854666133, a young man, A boy, EN#211153
4854666133, A man, A boy, EN#211153
3691288174, People, a gathered audience, EN#137146
3691288174, a gathered audience, The people, EN#137146
4754633621, sign, a protest sign, EN#198989
4754633621, a sign, a protest sign, EN#198989
4754633621, a poster, a protest sign, EN#198989
4062975938, A little boy, Boy, EN#153886
4062975938, a picture of a foreign boy, Boy, EN#153886
3300369373, Kids, children, EN#107859
3300369373, women, woman, EN#107866
1225687681, the soundboard, his equipment, EN#5626
1225687681, a social gathering, a public gathering, EN#5627
1225687681, An audio control person, A sound technician, EN#5624
1225687681, his equipment, a soundboard, EN#5626
3318927181, a beard, a goatee, EN#109029
105342180, A girl, A woman, EN#1378
4890379428, A woman, A pedestrian, EN#215359
4890379428, A pedestrian, A woman, EN#215359
4194358849, A man, An old man, EN#158665
6979052552, A person, a man, EN#263058
6979052552, a four-wheeler, an ATV, EN#263060
6979052552, A person, A man, EN#263058
6979052552, a four-wheeler, an atv, EN#263060
535830521, the cover, a newspaper headline, EN#234500
2578577049, a ocean, the bay, EN#59294
2578577049, the ocean, the bay, EN#59294
1044434135, A man, An Asian man, EN#1150
2250750713, a pile of snow, the snow, EN#36862
2375402652, A man, A male, EN#44976
3242881252, the girl, a child, EN#103672
3242881252, a person, A man, EN#103671
3242881252, A person, A man, EN#103671
3242881252, A man, A person, EN#103671
4866398248, a woman, A girl, EN#212911
4866398248, A girl, A woman, EN#212911
4866398248, A girl, Woman, EN#212911
2774362575, The rottweiller, A black dog, EN#72213
4939151938, A person, A man, EN#220900
4939151938, A person, Man, EN#220900
4939151938, A snowboarder, A man, EN#220900
4939151938, A snowboarder, Man, EN#220900
4939151938, A man, A snowboarder, EN#220900
2689869659, A group of people, People, EN#66379
2444664718, A band, A group of people, EN#49975
3948003394, Female, A woman, EN#149210
3948003394, A young lady, Bikini-clad female, EN#149210
3189002057, woman, a girl, EN#99700
3189002057, woman, girl, EN#99700
4554488264, a carriage, a cart, EN#177914
4554488264, geishas, two Geishas, EN#177913
4554488264, a cart, a carriage, EN#177914
3454092588, a yellow pipe, a railing, EN#119361
115903799, a girl, A child, EN#4142
3419916411, A yellow dog, The dog, EN#116841
3419916411, A yellow dog, A dog, EN#116841
533483374, a tennis ball, a ball, EN#233885
942399470, A long-bearded man, The man, EN#283817
942399470, A long-bearded man, Man, EN#283817
4741494498, the bucking bronco, a rambunctious horse, EN#197631
4741494498, the back of a bucking horse, a bucking horse, EN#197631
4741494498, A man, A rodeo cowboy, EN#197630
2279416167, desolate sandy shore, a beach, EN#38645
2279416167, desolate sandy shore, the beach, EN#38645
2279416167, desolate sandy shore, an uncrowded beach, EN#38645
2279416167, a beach, a deserted beach, EN#38645
2279416167, a deserted beach, the beach, EN#38645
2420730259, his crying child, a crying toddler, EN#48083
2420730259, the child, a crying toddler, EN#48083
2092419948, a person, The man, EN#28234
2092419948, a person, A man, EN#28234
2092419948, A person, The man, EN#28234
2092419948, A person, A man, EN#28234
115767961, a white and black uniform, his uniform, EN#4099
3710073758, A person, A man, EN#138508
3710073758, Motorcyclist, A man, EN#138508
4051308506, A tall man, A man, EN#153403
3096006788, a thin blue package, an award, EN#93316
3096006788, man, Symphony director, EN#93314
7558058046, A young man, A boy, EN#271362
7558058046, A man, A boy, EN#271362
7558058046, A man, a person, EN#271362
4886237647, Six men, A group of men, EN#214715
4886237647, walkway, a moving sidewalk, EN#214718
4886237647, A group of men, Six men, EN#214715
3518118675, A man, A skateboarder, EN#124280
3518118675, The man, A skateboarder, EN#124280
3518118675, A skateboarder, A man, EN#124280
4732642723, snow, mountains, EN#196680
4732642723, snow-covered mountains, mountains, EN#196680
182825639, two heavy items, a balanced load, EN#21614
182825639, A man, A person, EN#21613
182825639, thatch hat, a paddy hat, EN#21615
182825639, A man, An Asian man, EN#21613
182825639, a traditional Chinese rice hat, a paddy hat, EN#21615
182825639, a load, his purchases, EN#21614
182825639, A person, A man, EN#21613
182825639, An Asian man, A man, EN#21613
182825639, his purchases, his goods, EN#21614
4702851298, An Asian woman, A young girl, EN#192928
4702851298, A young girl, A woman, EN#192928
4702851298, A young girl, An Asian woman, EN#192928
3072172967, two from each team, Four basketball players, EN#91465
6571757523, Two boys of different teams, Two men, EN#255759
6571757523, Two boys of different teams, Two young men, EN#255759
318895620, another man, one man, EN#99682
318895620, One man, another man, EN#99682
318895620, another man, Man, EN#99682
318895620, one man, another man, EN#99682
318895620, Two men, Two black belt experts, EN#99683
6338544926, Two college football players, Two people, EN#253089
4595984953, a bright yellow suit, a green suit, EN#181435
3072673694, a railing, a concert barrier, EN#91485
3072673694, a concert barrier, a railing, EN#91485
2175980524, the rocky-lined stream, the middle of a stream, EN#32405
2175980524, Little boy, A boy, EN#32403
2175980524, A smiling boy, A boy, EN#32403
2175980524, A boy, The little boy, EN#32403
2175980524, a river, the cold mountain river, EN#32404
2175980524, A boy, A little boy, EN#32403
3533922605, Two girls, Two young women, EN#125536
3533922605, Two young women, Two teen girls, EN#125536
3533922605, Two young women, Two girls, EN#125536
3316046339, A person, A man, EN#108865
3316046339, A person, Biker, EN#108865
3316046339, A person, A biker, EN#108865
3316046339, The person, A man, EN#108865
3316046339, The person, Biker, EN#108865
3316046339, The person, A biker, EN#108865
4808709546, a man, A band, EN#205219
4808709546, a man, Two men, EN#205219
4808709546, A band, Musicians, EN#205219
1251558317, little boy, boy, EN#6334
4906946, neon construction vests, green safety vests, EN#217090
127489408, a blue shirt, a teal shirt, EN#6941
127489408, a game, the board game, EN#6944
127489408, a beige cardigan, a teal shirt, EN#6941
4463549100, a sidewalk, a street, EN#170547
3567504941, A young woman, A Girl, EN#128285
3567504941, bed, a couch, EN#128285
3567504941, A young woman, Girl, EN#128285
3567504941, A Girl, A woman, EN#128285
3567504941, Girl, A woman, EN#128285
1149179852, a large brown horse, the Shetland pony, EN#3871
2613675304, Young man, A young boy, EN#61622
2613675304, Young man, Skateboarder, EN#61622
2613675304, Young man, a you boy, EN#61622
1144874057, Six people, A group of young people, EN#3692
2563482243, a yellow jacket, neon yellow jacket, EN#58293
3944780640, a sidewalk, a street, EN#149067
3944780640, many shopping bags, three full shopping bags, EN#149068
380034515, a group of potted plants, Flowers, EN#143138
380034515, the fluffy dog, A furry dog, EN#143137
380034515, A furry dog, A very hairy dog, EN#143137
203114209, A woman, A girl, EN#25251
203114209, an inflatable tube, a yellow and blue water tube, EN#25252
203114209, A girl, A woman, EN#25251
203114209, A girl, A young woman, EN#25251
3156113206, a river, a stream, EN#97153
3156113206, three men, Three boys, EN#97152
3156113206, a stream, a river, EN#97153
4789705901, An Asian toddler, A child, EN#203033
4789705901, An Asian toddler, A baby girl, EN#203033
4789705901, An Asian women, her mother, EN#203034
4789705901, a Asian girl, A child, EN#203033
4789705901, a Asian girl, her sleeping daughter, EN#203033
4789705901, A child, A baby girl, EN#203033
3247598959, a grassy field, a grassy lawn, EN#104165
3247598959, "White , brown , and black dogs", Three dogs, EN#104162
2929669711, a surfer, A man, EN#82117
2929669711, a surfer, man, EN#82117
4766164677, a woman, women, EN#200737
2374710187, A blond woman, A young blond woman, EN#44961
2374710187, A young blond woman, A blond woman, EN#44961
270224477, A wide-eyed baby, a child, EN#67051
270224477, the baby, a child, EN#67051
270224477, a child, A blue-eyed baby, EN#67051
270224477, a child, A baby boy, EN#67051
270224477, a large Elmo doll, his Elmo chair, EN#67052
270224477, a large Elmo doll, an elmo chair, EN#67052
2374179071, A man, a lone man, EN#44875
2374179071, A man, Person, EN#44875
2374179071, a lone man, A man, EN#44875
2374179071, Person, A man, EN#44875
1306080718, a sidewalk, the street, EN#8157
1306080718, the sidewalk, the street, EN#8157
1306080718, the street, a sidewalk, EN#8157
1306080718, the street, the sidewalk, EN#8157
264460711, People, A group of people, EN#63539
4556897985, A group of people, People, EN#178143
3726076549, An Asian man, A boy, EN#139879
3726076549, An Asian man, This man, EN#139879
3726076549, An Asian man, Man, EN#139879
3726076549, A boy, This man, EN#139879
3726076549, A boy, Man, EN#139879
4910775679, a wrought iron chair, a bench, EN#217322
3303628168, A person, A man, EN#108092
6797626960, Man, A boy, EN#258261
2800934095, a ball, a tennis ball, EN#73712
2800934095, a blue and yellow tennis ball, a tennis ball, EN#73712
5716219952, Young girl, A young blond woman, EN#241540
5716219952, Young girl, A woman, EN#241540
5716219952, grassy open area, a park, EN#241542
5716219952, Young girl, Woman, EN#241540
5716219952, blue football, a football, EN#241541
5716219952, A young blond woman, A girl, EN#241540
5716219952, a blue football, a football, EN#241541
5716219952, A woman, A girl, EN#241540
5716219952, Woman, A girl, EN#241540
1396064003, A person, A man, EN#11181
1396064003, A man, A person, EN#11181
4688592538, Three beach goers, Three boys, EN#191066
2206282062, Female beach volleyball players, 3 women, EN#34075
2206282062, 3 women, Four girls, EN#34075
2206282062, Four girls, Women, EN#34075
3538315292, stage, an outdoor stage, EN#125876
3538315292, a stage, an outdoor stage, EN#125876
6118635937, a game, A game of Carcassonne, EN#248182
6118635937, a game, a board game, EN#248182
6118635937, A game of Carcassonne, a game, EN#248182
6118635937, Three people, A group of young people, EN#248184
4898860007, Bicyclist, A man, EN#216468
3251460982, A German-shepherd dog, A black and tan dog, EN#104479
3251460982, A German shepherd dog, The large dog, EN#104479
238062992, An asian man, A man, EN#45296
2687672606, A girl, The woman, EN#66249
2687672606, A girl, A woman, EN#66249
2408224709, A little girl, A blond-haired girl, EN#46948
2408224709, a purple printed pajama top, a purple top, EN#46950
2408224709, a street railing, guard rail, EN#46949
2408224709, A blond-haired girl, A little girl, EN#46948
2408224709, A blond-haired girl, Little girl, EN#46948
6785193001, white rubber gloves, rubber gloves, EN#258066
3171188674, A city worker, A woman, EN#98083
3171188674, a bright yellow jacket, neon green jacket, EN#98084
2522498597, two blond women, Women, EN#55053
213759069, an older boy, A child, EN#30687
4718115322, A woman, Women, EN#194765
4763797691, Three boys, Three friends, EN#200417
4763797691, Three boys, Three shirtless men, EN#200417
4763797691, Three boys, Three men, EN#200417
4563143284, a front-loader, a backhoe, EN#178769
2813703338, A few men, Two boys, EN#74414
2813703338, Two young men, Two boys, EN#74414
3482565941, A small girl, A woman, EN#121580
3482565941, a yellow parking lot, a parking lot, EN#121583
3482565941, A female, A woman, EN#121580
3482565941, A woman, A girl, EN#121580
2311412902, A person, A man, EN#40804
2311412902, A person, a man, EN#40804
2311412902, A person, Man, EN#40804
4850906257, an orange shirt, a red shirt, EN#210568
4850906257, Blond man, a photographer man, EN#210565
4850906257, a red shirt, a red, EN#210568
4850906257, Blond man, Boy, EN#210565
4850906257, A blond man, a photographer man, EN#210565
4850906257, A blond man, Boy, EN#210565
4850906257, a photographer man, Boy, EN#210565
4850906257, a red, a red shirt, EN#210568
2925522500, A little boy, A boy, EN#81903
400851260, a man, A person, EN#151745
400851260, A person, Man, EN#151745
400851260, A person, A man, EN#151745
400851260, a snowy area, the snow, EN#151746
400851260, a snowy area, snow, EN#151746
234241682, players, People, EN#42936
5503437581, A young person, A child, EN#237719
5503437581, A child, A man, EN#237719
5503437581, A man, A boy, EN#237719
5503437581, A man, A child, EN#237719
3580604460, a small gun, a toy gun, EN#129266
529198549, Four people, Kids, EN#233026
529198549, a group of girls, A group of four women, EN#233026
4736070650, A businessman, A man, EN#197091
4809027667, art, Wall art, EN#205272
4809027667, Wall art, art, EN#205272
4771934780, robes, kimonos, EN#201236
2642336024, A construction worker, A worker, EN#63365
77417252, A small Asian girl, A child, EN#274402
77417252, A child, A girl, EN#274402
77417252, A girl, Little kid, EN#274402
4833918883, A man, A lone man, EN#208881
4833918883, A man, A person, EN#208881
4833918883, A lone man, A man, EN#208881
4833918883, A lone man, Man, EN#208881
4833918883, A person, Man, EN#208881
4196155263, A person, A man, EN#158758
4196155263, a person, A man, EN#158758
3282925526, a dark red shirt, his t-shirt, EN#106764
4545180999, A woman, A girl, EN#176883
4545180999, boots, some kind of shoe, EN#176886
4545180999, A girl, a picture of a woman, EN#176883
4545180999, A girl, A woman, EN#176883
3525514625, a bicycle, a fixed gear bike, EN#124833
3525514625, a fixed gear bike, a bicycle, EN#124833
6006191679, two photographers, some men, EN#246549
3421706363, A boy, A man, EN#117000
3421706363, A boy, A young man, EN#117000
3421706363, A boy, A teen boy, EN#117000
3421706363, A man, A teen boy, EN#117000
3421706363, A young man, A teen boy, EN#117000
4301986594, a large group of protesters, a crowd of people, EN#162314
4301986594, a small sticker, a tiny sign, EN#162313
3170897628, a pond, a muddy marsh, EN#98049
3349528565, A girl 's hair, A skateboarder 's hair, EN#111681
3349528565, her hair, A skateboarder 's hair, EN#111681
1577697374, her daughter, a child, EN#16830
1577697374, her daughter, A child, EN#16830
374438018, 2 young males, Two men, EN#140871
374438018, Two college boys, Two men, EN#140871
2995173839, a pile of large rocks, heavy rocks, EN#86240
4983599197, a troubled man, Chinese man, EN#226041
4943694034, a bikini top, a teal bikini top, EN#221501
4943694034, bikini top, a teal bikini top, EN#221501
4943694034, a blue bikini top, blue bikini, EN#221501
2766726291, A blond child, A boy, EN#71523
1799165532, a child, a little baby, EN#20755
1799165532, the people, A group of people, EN#20756
1799165532, a child, a blond-hair baby, EN#20755
1799165532, a child, a blond baby, EN#20755
1799165532, a blond-hair baby, a little boy, EN#20755
4088616577, A woman, Women, EN#154803
4088616577, Women, A woman, EN#154803
3102204862, another man, A man, EN#93669
1468962616, a yellow water pistol, a green water gun, EN#14073
1468962616, a little boy, A boy, EN#14072
2090327868, a small child, a little boy, EN#28060
4625729459, A man, A boxer, EN#184112
3181075482, People, A group, EN#98912
3181075482, A group, People, EN#98912
2862721322, a picture of an Asian teacher, A photographer, EN#77465
5191902508, two rocks, two large rocks, EN#230670
5191902508, A person, A man, EN#230665
5191902508, A man, A person, EN#230665
4798743036, A girl, A woman, EN#203785
4176576400, a lounge chair, a lawn chair, EN#158087
4176576400, his child, a baby, EN#158085
4176576400, an infant, a baby, EN#158085
4541174424, A group of people, A bunch of people, EN#176541
4541174424, A group of people, People, EN#176541
4541174424, A bunch of people, A group of people, EN#176541
206373158, A construction man, Cameraman, EN#26553
4932636607, A man, An Asian man, EN#219920
4932636607, a black shirt, a dark tank top t-shirt, EN#219921
4932636607, An Asian man, A man, EN#219920
4932636607, a dark tank top t-shirt, a black shirt, EN#219921
7790582718, competitors, Runners, EN#275269
7790582718, several people, Multiple runners, EN#275269
3019923691, an orange collar, a red collar, EN#87925
3019923691, A wet dog, A brown dog, EN#87924
3019923691, a red collar, an orange collar, EN#87925
4889482908, sunglasses, Ray-Ban sunglasses, EN#215247
4889482908, Ray-Ban sunglasses, sunglasses, EN#215247
7034902683, A person, A man, EN#264434
3064578434, A small child, A little boy, EN#91055
3064578434, A small child, A toddler, EN#91055
3064578434, A small child, Little boy, EN#91055
3064578434, a coat, black jacket, EN#91056
4814419731, the children, A group of children, EN#206091
4814419731, a SpongeBob SquarePants bounce house, an inflatable bounce house, EN#206093
4814419731, A group of children, Children, EN#206091
4762951884, Kids, Some people, EN#200321
4302245124, Beautiful young dancer, A gymnast, EN#162321
3016521240, one woman, another girl, EN#87518
3016521240, the other woman, another girl, EN#87518
3016521240, one woman, a girl, EN#87518
3016521240, the other woman, a girl, EN#87518
3016521240, Two women, Girls, EN#87515
8081167161, bars, prison bars, EN#278649
2587696611, A young girl, A woman, EN#59842
2587696611, A little girl, A woman, EN#59842
2587696611, A woman, A girl, EN#59842
2587696611, A woman, a girl, EN#59842
4242020679, a man, a person, EN#160078
4906053377, A street scene, the city streets, EN#217014
4559652229, A surfer, Man, EN#178530
4559652229, A surfer, A man, EN#178530
3755945880, A group of people, People, EN#141428
3755945880, a large group of people, People, EN#141428
1579798212, a microphone, scrubbing brush, EN#16929
1579798212, Boy, A little boy, EN#16926
276967198, Two women, Two girls, EN#71745
276967198, blue and red, dresses, EN#71750
2658944258, Two accordion players, Two old men, EN#64549
2658944258, cars, old cars, EN#64548
2844588501, A child, A girl, EN#76363
2064792226, another girl, a blond woman, EN#26604
2064792226, a decorated bike, a colorfully decorated bicycle, EN#26602
2064792226, A girl, a blond woman, EN#26601
3172280520, two girls, two woman, EN#98168
3172280520, two girls, Two women, EN#98168
3172280520, two woman, two girls, EN#98168
3172280520, two woman, Two women, EN#98168
3172280520, two woman, two smiling girls, EN#98168
3172280520, A guy, A bald man, EN#98166
3172280520, Two women, two smiling girls, EN#98168
5990016378, a motocross bike, his dirt bike, EN#246421
5990016378, A man, A motorcyclist, EN#246418
5990016378, A man, A person, EN#246418
1821238649, A girl, A woman, EN#21511
1821238649, A woman, A girl, EN#21511
1368108583, a black shirt, a dark shirt, EN#10291
1368108583, the street, the sidewalk, EN#10292
5737435305, two men, a man, EN#242085
4838047403, Children, Kids, EN#209332
4838047403, Kids, Children, EN#209332
2251747182, The boy, The little boy, EN#36950
2251747182, The little boy, A boy, EN#36950
4647089599, A man, Businessman, EN#186364
4647089599, Businessman, A man, EN#186364
6283530328, the midst of a girls basketball team, A women 's high school basketball team groups, EN#251653
4644618443, girl, woman, EN#186056
4644618443, a big building, outside of a glass building, EN#186055
3400186336, Group of people, People, EN#115636
3400186336, A group of people, People, EN#115636
8015752233, an ocean side road, a long cement dock, EN#277725
4889806295, Two lovers, A middle-aged couple, EN#215253
3290025108, a few plants, a plant, EN#107292
3290025108, Man, a person, EN#107288
3290025108, A man, a person, EN#107288
3290025108, a person, The man, EN#107288
2426047791, hot object, a hot grill, EN#48557
2426047791, a hot basket, a hot grill, EN#48557
4431342786, blue striped pants, blue pants, EN#167533
4431342786, a building, a wall of the om boutique, EN#167532
395125320, A number of people, A group of men, EN#149269
4982184229, a white blouse, a shirt, EN#225960
3349963125, A young child, A female child, EN#111712
3349963125, A female child, A little asian girl, EN#111712
3349963125, A female child, A little girl, EN#111712
7735129098, helmet, a helmets, EN#274327
365099444, Three boaters, Villagers, EN#134186
5104136462, Several boys, A group of young men, EN#228965
5104136462, Several boys, Young men, EN#228965
5104136462, A group of young men, Young men, EN#228965
3190172940, a bunch of people, A group of people, EN#99807
3687996569, Six people, People, EN#136863
3687996569, bright mono-color costumes, "purple , blue , green , yellow , orange and red costumes", EN#136865
3687996569, People, Six people, EN#136863
463988257, A man, An old man, EN#185608
463988257, A man, Old man, EN#185608
3474946609, A group of people, The people, EN#120951
3474946609, A group of people, People, EN#120951
113109101, A girl, A child, EN#3362
4672034241, A small kid, a little boy, EN#189051
2613209320, A brown dog, A wet dog, EN#61619
2613209320, a long brown-haired dog, a dog, EN#61619
2610182024, the bride 's dress ' train, a bride 's long white train, EN#61418
4751130789, A man, A person, EN#198537
4751130789, A man, A runner, EN#198537
4751130789, a man, A person, EN#198537
4751130789, a man, A runner, EN#198537
4751130789, A person, A man, EN#198537
4751130789, A runner, A man, EN#198537
48509840, City workers, Engineers, EN#210582
48509840, City workers, A rod crew, EN#210582
4546499100, Asian people, Some people, EN#177075
4546499100, a smokey urn, fire, EN#177076
4546499100, fire, a smoke-pot, EN#177076
1283974580, a blue safety helmet, a helmet, EN#7257
35400054, a beautiful blue ocean, "the open , clear blue ocean", EN#126046
3454149297, A toddler, A small child, EN#119376
3454149297, A toddler, A girl, EN#119376
3420278866, Man, A tennis player, EN#116863
3420278866, Man, Tennis player, EN#116863
388836789, Two girls, Some children, EN#147071
388836789, a wire fence, a fence, EN#147073
6744212617, Two dark-skinned children, Two young children, EN#257410
415603021, a young woman, A girl, EN#157340
415603021, A girl, A woman, EN#157340
415603021, A girl, a red-haired woman, EN#157340
4939713092, A young male child, A young boy, EN#220999
4939713092, A young boy, Young male child, EN#220999
145754126, man, another man, EN#13588
1428925375, the blue ocean, a large body of water, EN#12581
